,Date,Active Power (kw),Wind Speed (miles/hr)
573,12/1/2018 14:50,0,4.987526208
574,12/1/2018 15:20,0,3.954744424
575,12/1/2018 15:50,0,4.927415957
576,12/1/2018 16:20,0,4.748538083
577,12/1/2018 16:50,0,5.612774153
578,12/1/2018 17:20,0,5.158254029
579,12/1/2018 17:50,0,4.216528947
580,12/1/2018 18:20,0,5.937559207
581,12/1/2018 18:50,0,5.128738233
582,12/1/2018 19:20,0,4.750606685
583,12/1/2018 19:50,0,3.41077354
584,12/1/2018 20:20,0,3.303551758
585,12/1/2018 20:50,0,2.527957432
586,12/1/2018 21:20,0,1.275198271
587,12/1/2018 21:50,0,3.57711634
588,12/1/2018 22:20,6.936973572,7.986568444
589,12/1/2018 22:50,39.71476618,8.438040244
590,12/1/2018 23:20,16.05664666,6.707282613
591,12/1/2018 23:50,74.89280923,8.30775051
592,1/13/2018 0:20,770.7206421,13.70569266
593,1/13/2018 0:50,633.1599731,13.10931776
594,1/13/2018 1:20,916.1604411,14.61160832
595,1/13/2018 1:50,910.1443685,14.4495221
596,1/13/2018 2:20,991.663208,14.67688696
597,1/13/2018 2:50,1251.619954,15.9595484
598,1/13/2018 3:20,1388.629028,16.53558963
599,1/13/2018 3:50,2098.674032,19.23920946
600,1/13/2018 4:20,2021.887695,18.6885518
601,1/13/2018 4:50,2547.297038,21.73089538
602,1/13/2018 5:20,2645.005697,22.45863075
603,1/13/2018 5:50,2658.271322,22.43381607
604,1/13/2018 5:50,2658.271322,22.43381607
605,1/13/2018 6:20,2745.01766,22.88247369
606,1/13/2018 6:20,2745.01766,22.88247369
607,1/13/2018 6:50,2686.210286,22.31971231
608,1/13/2018 7:20,2791.95638,22.70241858
609,1/13/2018 7:50,3332.144694,25.25205521
610,1/13/2018 8:20,3464.705729,26.51145252
611,1/13/2018 8:50,3295.728271,24.68754808
612,1/13/2018 9:20,3283.797038,25.74670206
613,1/13/2018 9:50,3403.6757,25.67337512
614,1/13/2018 10:20,3339.963053,25.60279166
615,1/13/2018 10:50,3465.847331,27.24881555
616,1/13/2018 11:20,3588.497721,30.77210727
617,1/13/2018 11:50,3522.442627,27.26750833
618,1/13/2018 12:20,3407.590332,25.97229768
619,1/13/2018 12:50,3574.286051,28.79363083
620,1/13/2018 13:20,3599.573649,30.19482799
621,1/13/2018 13:50,3600.996012,30.38251466
622,1/13/2018 14:20,3601.052979,30.8756696
623,1/13/2018 14:50,3603.130371,32.7773148
624,1/13/2018 15:20,3392.44873,26.46801117
625,1/13/2018 15:50,3554.815023,29.92637199
626,1/13/2018 16:20,3462.655355,27.11112375
627,1/13/2018 16:50,3330.923991,26.59464387
628,1/13/2018 17:20,3587.616374,30.13869558
629,1/13/2018 17:50,3517.166748,28.03589682
630,1/13/2018 18:20,3568.126302,29.53640606
631,1/13/2018 18:50,3587.934326,30.77763964
632,1/13/2018 19:20,3534.398275,29.09842854
633,1/13/2018 19:50,3508.970378,28.68576558
634,1/13/2018 20:20,3446.873372,28.88092383
635,1/13/2018 20:50,3027.025065,28.23829553
636,1/13/2018 21:20,1932.600993,26.23361706
637,1/13/2018 21:50,1788.224325,29.45366199
638,1/13/2018 22:20,572.4331055,30.91171476
639,1/13/2018 22:50,362.1294047,28.15388818
640,1/13/2018 23:20,360.0226644,30.53077133
641,1/13/2018 23:50,378.6670329,31.95494853
642,1/14/2018 0:20,401.8909403,35.70561222
643,1/14/2018 0:50,834.1925659,35.77608903
644,1/14/2018 1:20,1192.266357,36.08141723
645,1/14/2018 1:50,531.0923462,32.75964315
646,1/14/2018 2:20,808.6948954,34.81094659
647,1/14/2018 2:50,922.285909,35.16354896
648,1/14/2018 3:20,937.8375651,34.72508575
649,1/14/2018 3:50,682.2788391,30.88763039
650,1/14/2018 4:20,867.8178507,32.6031839
651,1/14/2018 4:50,863.3834432,32.29136902
652,1/14/2018 5:20,620.5128988,32.71867004
653,1/14/2018 5:50,426.6090698,31.03558129
654,1/14/2018 5:50,426.6090698,31.03558129
655,1/14/2018 6:20,549.1763814,33.48765514
656,1/14/2018 6:20,549.1763814,33.48765514
657,1/14/2018 6:50,538.2801717,35.26225662
658,1/14/2018 7:20,414.6469421,33.36400482
659,1/14/2018 7:50,343.1513672,29.18884612
660,1/14/2018 8:20,342.8105062,29.77118844
661,1/14/2018 8:50,114.6928813,22.29076611
662,1/14/2018 9:20,0,20.06401268
663,1/14/2018 9:50,0,18.58318431
664,1/14/2018 10:20,0,18.74198558
665,1/14/2018 10:50,0,20.51266459
666,1/14/2018 11:20,0,17.08202903
667,1/14/2018 11:50,0,18.86857206
668,1/14/2018 12:20,0,19.7054228
669,1/14/2018 12:50,0,19.23516968
670,1/14/2018 13:20,0,19.37778942
671,1/14/2018 13:50,0,20.90508596
672,1/14/2018 14:20,0,17.72784379
673,1/14/2018 14:50,0,17.75218631
674,1/14/2018 15:20,0,16.48644772
675,1/14/2018 15:50,0,14.87846043
676,1/14/2018 16:20,0,16.00697762
677,1/14/2018 16:50,0,15.34169496
678,1/14/2018 17:20,0,16.85422186
679,1/14/2018 17:50,0,18.9706027
680,1/14/2018 18:20,0,14.38261574
681,1/14/2018 18:50,0,13.9380932
682,1/14/2018 19:20,0,14.90391405
683,1/14/2018 19:50,0,12.58990103
684,1/14/2018 20:20,0,12.91704695
685,1/14/2018 20:50,0,12.50048289
686,1/14/2018 21:20,0,12.96179708
687,1/14/2018 21:50,0,14.4177425
688,1/14/2018 22:20,0,16.73664649
689,1/14/2018 22:50,0,15.88565615
690,1/14/2018 23:20,0,15.41006193
691,1/14/2018 23:50,0,17.45405344
692,1/15/2018 0:20,0,16.6343659
693,1/15/2018 0:50,0,16.39524862
694,1/15/2018 1:20,0,17.99887009
695,1/15/2018 1:50,0,16.67654433
696,1/15/2018 2:20,0,16.04096306
697,1/15/2018 2:50,0,15.03923324
698,1/15/2018 3:20,0,14.60849119
699,1/15/2018 3:50,0,14.27553377
700,1/15/2018 4:20,0,14.52905126
701,1/15/2018 4:50,0,13.89569966
702,1/15/2018 5:20,0,11.19903799
703,1/15/2018 5:50,0,9.471370464
704,1/15/2018 5:50,0,9.471370464
705,1/15/2018 6:20,0,9.699122522
706,1/15/2018 6:20,0,9.699122522
707,1/15/2018 6:50,0,6.846832699
708,1/15/2018 7:20,0,5.196849201
709,1/15/2018 7:50,0,6.805435064
710,1/15/2018 8:20,0,6.693228708
711,1/15/2018 8:50,0,8.29859238
712,1/15/2018 9:20,0,6.556243751
713,1/15/2018 9:50,0,5.737574341
714,1/15/2018 10:20,0,3.963592871
715,1/15/2018 10:50,0,4.40942926
716,1/15/2018 11:20,0,3.816628282
717,1/15/2018 11:50,0,8.161686354
718,1/15/2018 12:20,0,6.264639171
719,1/15/2018 12:50,0,5.991950224
720,1/15/2018 13:20,0,5.528911961
721,1/15/2018 13:50,0,1.34190639
722,1/15/2018 14:20,0,4.981606443
723,1/15/2018 14:50,0,3.900310653
724,1/15/2018 15:20,0,4.201679493
725,1/15/2018 15:50,0,5.720009893
726,1/15/2018 16:20,1.373799493,7.861830478
727,1/15/2018 16:50,0,7.720365922
728,1/15/2018 17:20,193.7834787,10.72078459
729,1/15/2018 17:50,629.8151855,14.06771076
730,1/15/2018 18:20,909.1165568,15.56561559
731,1/15/2018 18:50,1200.835673,16.59107922
732,1/15/2018 19:20,1120.734823,15.20620865
733,1/15/2018 19:50,1821.084676,17.95738961
734,1/15/2018 20:20,2514.829997,21.24219338
735,1/15/2018 20:50,2376.167318,20.54513574
736,1/15/2018 21:20,2403.921712,20.42047991
737,1/15/2018 21:50,1437.98466,15.91660447
738,1/15/2018 22:20,1986.852661,18.75410848
739,1/15/2018 22:50,2431.627604,20.81730229
740,1/15/2018 23:20,2987.459391,22.79280346
741,1/15/2018 23:50,3601.709391,26.52949751
742,1/16/2018 0:20,992.2764893,27.29596174
743,1/16/2018 0:50,2846.222331,27.04273331
744,1/16/2018 1:20,1987.163656,27.28922119
745,1/16/2018 1:50,862.2410736,29.33412043
746,1/16/2018 2:20,0,28.49414154
747,1/16/2018 2:50,0,28.3948138
748,1/16/2018 3:20,0,29.89940975
749,1/16/2018 3:50,0,33.0081975
750,1/16/2018 4:20,0,32.08800178
751,1/16/2018 4:50,0,32.14436534
752,1/16/2018 5:20,0,32.4784221
753,1/16/2018 5:50,0,34.78974145
754,1/16/2018 5:50,0,34.78974145
755,1/16/2018 6:20,0,33.08109206
756,1/16/2018 6:20,0,33.08109206
757,1/16/2018 6:50,0,32.66650487
758,1/16/2018 7:20,0,35.02752115
759,1/16/2018 7:50,0,35.78568611
760,1/16/2018 8:20,0,34.13164807
761,1/16/2018 8:50,0,33.20961842
762,1/16/2018 9:20,0,32.46038566
763,1/16/2018 9:50,0,32.61867884
764,1/16/2018 10:20,0,30.92074437
765,1/16/2018 10:50,2395.944995,28.87858927
766,1/16/2018 11:20,3597.859701,29.61049457
767,1/16/2018 11:50,3593.875326,29.75554416
768,1/16/2018 12:20,3603.271973,32.31080065
769,1/16/2018 12:50,3599.118978,29.36429612
770,1/16/2018 13:20,3466.560954,27.37572344
771,1/16/2018 13:50,3466.431722,27.41498279
772,1/16/2018 14:20,3492.768066,27.34346705
773,1/16/2018 14:50,2923.515706,24.31054204
774,1/16/2018 15:20,2847.056966,24.24222627
775,1/16/2018 15:50,2830.150065,23.57115096
776,1/16/2018 16:20,2952.837402,23.813673
777,1/16/2018 16:50,2920.078939,23.84648832
778,1/16/2018 17:20,3310.815999,25.61801142
779,1/16/2018 17:50,3443.020996,26.10048913
780,1/16/2018 18:20,3422.04362,26.16984879
781,1/16/2018 18:50,3582.81071,28.66206876
782,1/16/2018 19:20,3444.664307,30.44721377
783,1/16/2018 19:50,3450.090739,31.19229367
784,1/16/2018 20:20,3438.56901,30.51073597
785,1/16/2018 20:50,3381.438639,31.55546164
786,1/16/2018 21:20,3387.097982,30.26780433
787,1/16/2018 21:50,3505.256673,30.45594541
788,1/16/2018 22:20,3523.031413,30.09423237
789,1/16/2018 22:50,3428.304606,32.63665628
790,1/16/2018 23:20,3436.555664,32.56958495
791,1/16/2018 23:50,3476.590983,30.63260357
792,1/17/2018 0:20,3596.430339,30.23383134
793,1/17/2018 0:50,3577.907389,30.07628482
794,1/17/2018 1:20,3401.443685,33.38184072
795,1/17/2018 1:50,3424.721354,31.63408984
796,1/17/2018 2:20,3571.955078,29.29101399
797,1/17/2018 2:50,3601.597656,28.48861625
798,1/17/2018 3:20,3585.102376,28.40963037
799,1/17/2018 3:50,3548.201986,28.74738561
800,1/17/2018 4:20,3596.190674,29.3196324
801,1/17/2018 4:50,3455.524007,31.27695418
802,1/17/2018 5:20,2985.671997,29.79431854
803,1/17/2018 5:50,0,29.39632213
804,1/17/2018 5:50,0,29.39632213
805,1/17/2018 6:20,0,31.52452434
806,1/17/2018 6:20,0,31.52452434
807,1/17/2018 6:50,2904.361654,30.25608961
808,1/17/2018 7:20,3551.213379,31.96324073
809,1/17/2018 7:50,3555.385986,33.24037581
810,1/17/2018 8:20,2775.016032,31.55332834
811,1/17/2018 8:50,3569.045003,31.71262844
812,1/17/2018 9:20,3583.333333,30.62103888
813,1/17/2018 9:50,3554.146077,30.08036299
814,1/17/2018 10:20,3462.094971,29.56637484
815,1/17/2018 10:50,3543.592692,32.84627199
816,1/17/2018 11:20,3559.70402,31.46231555
817,1/17/2018 11:50,3561.618978,31.93805909
818,1/17/2018 12:20,3463.211995,27.39838348
819,1/17/2018 12:50,2663.953288,22.33431555
820,1/17/2018 13:20,3442.785645,27.75987395
821,1/17/2018 13:50,3489.061361,29.48940778
822,1/17/2018 14:20,3443.036947,27.40156141
823,1/17/2018 14:50,3467.875651,27.31361135
824,1/17/2018 15:20,3477.374023,33.63139417
825,1/17/2018 15:50,3489.572673,33.03225912
826,1/17/2018 16:20,3502.763346,31.09908786
827,1/17/2018 16:50,3465.881022,28.4743892
828,1/17/2018 17:20,3451.619954,28.81951218
829,1/17/2018 17:50,3477.037028,30.21477376
830,1/17/2018 18:20,3499.517578,36.73075693
831,1/17/2018 18:50,3461.109945,41.76756255
832,1/17/2018 19:20,3460.540283,42.93277627
833,1/17/2018 19:50,3461.020752,41.0772725
834,1/17/2018 20:20,3460.804036,40.44146011
835,1/17/2018 20:50,3461.329671,43.52250056
836,1/17/2018 21:20,3460.755046,46.41733983
837,1/17/2018 21:50,3460.937012,46.52119375
838,1/17/2018 22:20,3460.927979,46.16352972
839,1/17/2018 22:50,3461.240316,43.30360994
840,1/17/2018 23:20,3460.751383,41.34267787
841,1/17/2018 23:50,3460.895264,42.06295803
842,1/18/2018 0:20,3460.756348,39.6579557
843,1/18/2018 0:50,3461.008382,37.2926166
844,1/18/2018 1:20,3460.777669,43.50525487
845,1/18/2018 1:50,3460.771647,46.65442621
846,1/18/2018 2:20,3460.875326,44.79030953
847,1/18/2018 2:50,3538.221273,38.72717877
848,1/18/2018 3:20,3583.717041,42.52179082
849,1/18/2018 3:50,3530.213216,30.06530109
850,1/18/2018 4:20,3152.710693,26.11440258
851,1/18/2018 4:50,2175.237345,20.61553149
852,1/18/2018 5:20,991.7268677,14.87303968
853,1/18/2018 5:50,613.7401632,12.77119453
854,1/18/2018 5:50,613.7401632,12.77119453
855,1/18/2018 6:20,1282.992167,15.68600764
856,1/18/2018 6:20,1282.992167,15.68600764
857,1/18/2018 6:50,3382.408285,29.37134955
858,1/18/2018 7:20,3150.607015,29.64483878
859,1/18/2018 7:50,2719.38501,24.8359548
860,1/18/2018 8:20,2076.648397,20.55758575
861,1/18/2018 8:50,2642.480632,26.48000038
862,1/18/2018 9:20,2689.296956,27.15493771
863,1/18/2018 9:50,2721.037028,28.29097482
864,1/18/2018 10:20,2900.497721,30.12321555
865,1/18/2018 10:50,2060.293945,28.08220179
866,1/18/2018 11:20,0,23.99834745
867,1/18/2018 11:50,565.7019857,21.67939367
868,1/18/2018 12:20,1473.955973,17.31971912
869,1/18/2018 12:50,1391.430054,18.77465157
870,1/18/2018 13:20,280.2280827,17.38802955
871,1/18/2018 13:50,664.0410156,22.1046716
872,1/18/2018 14:20,0,18.60234856
873,1/18/2018 14:50,0,17.56034145
874,1/18/2018 15:20,1480.148254,22.84452632
875,1/18/2018 15:50,2040.266317,20.13242444
876,1/18/2018 16:20,1989.674683,18.88435502
877,1/18/2018 16:50,2696.294027,23.22873799
878,1/18/2018 17:20,2853.302327,25.2492364
879,1/18/2018 17:50,2837.161051,24.93415685
880,1/18/2018 18:20,2754.916341,23.37564285
881,1/18/2018 18:50,1943.545654,23.39290418
882,1/18/2018 19:20,3488.782715,28.14889198
883,1/18/2018 19:50,3570.969727,29.39088643
884,1/18/2018 20:20,3417.575277,28.99508947
885,1/18/2018 20:50,3508.903971,28.78505563
886,1/18/2018 21:20,3488.242025,25.90069377
887,1/18/2018 21:50,3012.431315,23.58360452
888,1/18/2018 22:20,2558.758382,22.36842152
889,1/18/2018 22:50,1892.570028,18.96971666
890,1/18/2018 23:20,2105.588013,19.39707385
891,1/18/2018 23:50,2057.493286,18.90199964
892,1/19/2018 0:20,2108.841024,19.38608232
893,1/19/2018 0:50,2301.192952,20.80630151
894,1/19/2018 1:20,2134.741007,19.93216047
895,1/19/2018 1:50,2436.787354,21.16146031
896,1/19/2018 2:20,2163.10734,19.54343365
897,1/19/2018 2:50,2108.952962,18.75572411
898,1/19/2018 3:20,1842.0507,17.86296601
899,1/19/2018 3:50,1643.430623,17.43756186
900,1/19/2018 4:20,1279.641683,15.96595296
901,1/19/2018 4:50,1590.164347,16.97859005
902,1/19/2018 5:20,1266.15918,15.69879578
903,1/19/2018 5:50,451.0084635,11.59175908
904,1/19/2018 5:50,451.0084635,11.59175908
905,1/19/2018 6:20,730.5876872,13.16056987
906,1/19/2018 6:20,730.5876872,13.16056987
907,1/19/2018 6:50,1145.154663,15.47036888
908,1/19/2018 7:20,1481.083374,17.00223355
909,1/19/2018 7:50,2022.802327,19.66430143
910,1/19/2018 8:20,1708.937703,18.23151099
911,1/19/2018 8:50,2317.645345,21.2947653
912,1/19/2018 9:20,2483.032959,21.85156192
913,1/19/2018 9:50,2249.279948,20.59010952
914,1/19/2018 10:20,1662.873983,18.30953048
915,1/19/2018 10:50,1376.091309,16.96754234
916,1/19/2018 11:20,1504.536987,17.8143656
917,1/19/2018 11:50,1423.997681,17.25629752
918,1/19/2018 12:20,1097.578613,15.87595385
919,1/19/2018 12:50,1487.997253,18.28304577
920,1/19/2018 13:20,2350.07902,21.66979306
921,1/19/2018 13:50,2229.690999,20.87318654
922,1/19/2018 14:20,2565.118978,22.9333098
923,1/19/2018 14:50,2883.465658,24.17804771
924,1/19/2018 15:20,3267.037272,26.08583684
925,1/19/2018 15:50,3525.09904,27.82194125
926,1/19/2018 16:20,2925.003255,24.7407728
927,1/19/2018 16:50,2754.901286,23.97200388
928,1/19/2018 17:20,2914.889974,24.42206804
929,1/19/2018 17:50,3119.287028,25.36238159
930,1/19/2018 18:20,3517.476644,28.18122374
931,1/19/2018 18:50,3544.395996,27.78726924
932,1/19/2018 19:20,3602.573649,29.2606072
933,1/19/2018 19:50,3575.47404,27.69821626
934,1/19/2018 20:20,3545.043376,28.71399572
935,1/19/2018 20:50,3588.479004,29.4529317
936,1/19/2018 21:20,3596.187988,31.682937
937,1/19/2018 21:50,3568.603027,30.69029544
938,1/19/2018 22:20,3589.411947,30.99023844
939,1/19/2018 22:50,3604.291341,33.49966782
940,1/19/2018 23:20,3604.234294,35.4443668
941,1/19/2018 23:50,3604.183675,31.34031996
942,1/20/2018 0:20,3603.993978,36.96691673
943,1/20/2018 0:50,3603.885091,36.80090735
944,1/20/2018 1:20,3604.123698,36.19803687
945,1/20/2018 1:50,3604.155029,33.97732142
946,1/20/2018 2:20,3604.256673,32.78113272
947,1/20/2018 2:50,3604.240072,32.45716437
948,1/20/2018 3:20,3604.317383,32.93606381
949,1/20/2018 3:50,3604.100586,35.22644399
950,1/20/2018 4:20,3604.095622,35.35474067
951,1/20/2018 4:50,3604.29598,34.84869909
952,1/20/2018 5:20,3603.420329,41.57840603
953,1/20/2018 5:50,3603.22998,45.1175198
954,1/20/2018 5:50,3603.22998,45.1175198
955,1/20/2018 6:20,3603.206299,42.65565616
956,1/20/2018 6:20,3603.206299,42.65565616
957,1/20/2018 6:50,3600.254964,43.18320864
958,1/20/2018 7:20,3476.52832,41.09133529
959,1/20/2018 7:50,3461.447591,40.57176994
960,1/20/2018 8:20,3461.478353,37.80261548
961,1/20/2018 8:50,3463.380697,35.44421818
962,1/20/2018 9:20,3461.251058,35.67562141
963,1/20/2018 9:50,3464.535319,37.45529517
964,1/20/2018 10:20,3460.948975,35.00440529
965,1/20/2018 10:50,3462.402995,32.54554607
966,1/20/2018 11:20,3446.634603,30.58582929
967,1/20/2018 11:50,3459.927327,33.92080144
968,1/20/2018 12:20,3475.838298,32.8866122
969,1/20/2018 12:50,3274.444417,27.7127633
970,1/20/2018 13:20,3461.975993,27.7338504
971,1/20/2018 13:50,3285.083984,26.09701395
972,1/20/2018 14:20,3379.198649,30.02695978
973,1/20/2018 14:50,3461.999023,35.25171448
974,1/20/2018 15:20,3461.409017,39.09239898
975,1/20/2018 15:50,3461.310303,42.37065419
976,1/20/2018 16:20,3461.383708,40.89361991
977,1/20/2018 16:50,3461.401611,35.51679062
978,1/20/2018 17:20,3460.969645,38.7556656
979,1/20/2018 17:50,3461.226969,38.5874397
980,1/20/2018 18:20,3461.318929,39.21104386
981,1/20/2018 18:50,3461.209961,37.19448922
982,1/20/2018 19:20,3461.603027,36.78783583
983,1/20/2018 19:50,3461.321615,38.44637088
984,1/20/2018 20:20,3461.327311,37.37949787
,985,1/20/2018 20:50,3461.062419,38.52964402
,986,1/20/2018 21:20,3461.161621,40.71724334
,987,1/20/2018 21:50,3460.98763,42.46417434
,988,1/20/2018 22:20,3461.237712,42.15844651
,989,1/20/2018 22:50,3460.979329,44.65004567
,990,1/20/2018 23:20,3460.92863,44.32678487
,991,1/20/2018 23:50,3461.07666,46.91193547
,992,1/21/2018 0:20,3460.697998,49.08212413
,993,1/21/2018 0:50,3256.197428,35.27758872
,994,1/21/2018 1:20,1964.111694,19.34764857
,995,1/21/2018 1:50,2440.821045,21.63599997
,996,1/21/2018 2:20,3516.316406,29.29330377
,997,1/21/2018 2:50,3348.448405,26.58795524
,998,1/21/2018 3:20,3110.315918,24.86351363
,999,1/21/2018 3:50,3419.733643,28.06857845
,1000,1/21/2018 4:20,3551.079346,28.28820934
1001,9/27/1902 0:00,3599.943034,30.10008618,43
,1002,1/21/2018 5:20,3574.710612,29.76174144
,1003,1/21/2018 5:50,3512.946696,30.14308734
,1004,1/21/2018 5:50,3512.946696,30.14308734
,1005,1/21/2018 6:20,3017.387939,24.51270892
,1006,1/21/2018 6:20,3017.387939,24.51270892
,1007,1/21/2018 6:50,2476.014323,22.0009528
,1008,1/21/2018 7:20,2306.295003,21.23575291
,1009,1/21/2018 7:50,2228.686971,20.09331159
,1010,1/21/2018 8:20,2900.246989,23.30510985
,1011,1/21/2018 8:50,2973.444743,24.42865999
,1012,1/21/2018 9:20,3139.554688,24.41245676
,1013,1/21/2018 9:50,3442.682617,29.06926687
,1014,1/21/2018 10:20,3473.803304,31.99669817
,1015,1/21/2018 10:50,3474.648356,31.13228431
,1016,1/21/2018 11:20,3479.27002,30.62448419
,1017,1/21/2018 11:50,3448.567708,26.86659639
,1018,1/21/2018 12:20,3506.135661,29.3834227
,1019,1/21/2018 12:50,3491.141683,33.60762266
,1020,1/21/2018 13:20,3597.636719,30.42706677
,1021,1/21/2018 13:50,3577.128418,32.38979508
,1022,1/21/2018 14:20,3501.698324,32.68242365
,1023,1/21/2018 14:50,3468.305664,33.12635951
,1024,1/21/2018 15:20,3474.703044,32.01641993
,1025,1/21/2018 15:50,3580.232015,30.26791598
,1026,1/21/2018 16:20,3488.3243,30.93821547
,1027,1/21/2018 16:50,3550.783366,28.74270298
,1028,1/21/2018 17:20,3478.190999,26.82912051
,1029,1/21/2018 17:50,3129.850423,24.74863974
,1030,1/21/2018 18:20,3303.174642,26.05071681
,1031,1/21/2018 18:50,3276.407959,25.66205578
1032,1/21/2018 19:20,3016.764648,24.66771396
1033,1/21/2018 19:50,3062.975667,24.58462714
1034,1/21/2018 20:20,2613.599691,22.68867151
1035,1/21/2018 20:50,1981.461344,20.26194139
1036,1/21/2018 21:20,2013.400024,20.54363886
1037,1/21/2018 21:50,2871.776042,23.95160229
1038,1/21/2018 22:20,3167.128337,25.28373064
1039,1/21/2018 22:50,3497.47168,27.49178416
1040,1/21/2018 23:20,3376.493327,26.22079941
1041,1/21/2018 23:50,2467.780314,22.03682942
1042,1/22/2018 0:20,1595.167358,18.3790505
1043,1/22/2018 0:50,1186.491333,16.28080496
1044,1/22/2018 1:20,984.764506,15.20434414
1045,1/22/2018 1:50,326.8583171,11.03839158
1046,1/22/2018 2:20,15.01384766,6.603951724
1047,1/22/2018 2:50,0,3.703972152
1048,1/22/2018 3:20,0,7.059273351
1049,1/22/2018 3:50,54.70408503,7.222814579
1050,1/22/2018 4:20,134.7602285,7.991210175
1051,1/22/2018 4:50,239.5910034,9.645142256
1052,1/22/2018 5:20,548.6756948,12.74981909
1053,1/22/2018 5:50,261.4844666,10.35688686
1054,1/22/2018 5:50,261.4844666,10.35688686
1055,1/22/2018 6:20,222.3140106,10.04308001
1056,1/22/2018 6:20,222.3140106,10.04308001
1057,1/22/2018 6:50,368.2473653,11.54755259
1058,1/22/2018 7:20,103.9862378,8.497587564
1059,1/22/2018 7:50,314.2205213,10.60502289
1060,1/22/2018 8:20,187.5170898,9.96510069
1061,1/22/2018 8:50,111.7944412,8.758260719
1062,1/22/2018 9:20,290.364268,10.89204939
1063,1/22/2018 9:50,143.9077657,9.025964203
1064,1/22/2018 10:20,723.9707438,13.33559961
1065,1/22/2018 10:50,997.8485514,15.51068493
1066,1/22/2018 11:20,771.3288167,14.38378586
1067,1/22/2018 11:50,1158.463277,16.32312951
1068,1/22/2018 12:20,1316.264323,16.09179705
1069,1/22/2018 12:50,1396.689006,15.4825917
1070,1/22/2018 13:20,1460.668335,16.53578199
1071,1/22/2018 13:50,1499.482951,16.87237386
1072,1/22/2018 14:20,1326.381999,15.79416764
1073,1/22/2018 14:50,674.3240763,13.01001172
1074,1/22/2018 15:20,1249.56484,15.73682456
1075,1/22/2018 15:50,2804.08667,23.1170406
1076,1/22/2018 16:20,2916.010661,23.58179121
1077,1/22/2018 16:50,3274.000244,26.22190303
1078,1/22/2018 17:20,3046.609294,24.37412328
1079,1/22/2018 17:50,3054.495036,24.2587125
1080,1/22/2018 18:20,2691.359945,22.78825239
1081,1/22/2018 18:50,3558.509684,31.01045369
1082,1/22/2018 19:20,2930.506348,27.63795302
1083,1/22/2018 19:50,2277.214925,26.99507797
1084,1/22/2018 20:20,2126.279622,26.23695001
1085,1/22/2018 20:50,2058.35437,24.89188597
1086,1/22/2018 21:20,2071.138672,24.56982623
1087,1/22/2018 21:50,973.1491903,24.1518037
1088,1/22/2018 22:20,0,19.6885483
1089,1/22/2018 22:50,0,19.00724376
1090,1/22/2018 23:20,0,18.10955877
1091,1/22/2018 23:50,0,18.40991349
1092,1/23/2018 0:20,230.7240295,26.89313479
1093,1/23/2018 0:50,370.6233012,31.78403253
1094,1/23/2018 1:20,980.0042928,30.18062297
1095,1/23/2018 1:50,1268.162964,31.05851724
1096,1/23/2018 2:20,1459.310669,30.81247594
1097,1/23/2018 2:50,1637.962646,31.26590363
1098,1/23/2018 3:20,1623.603963,30.42487443
1099,1/23/2018 3:50,1270.956604,25.24512835
1100,1/23/2018 4:20,41.62713369,18.16833863
1101,1/23/2018 4:50,0,17.09186502
1102,1/23/2018 5:20,0,18.38086169
1103,1/23/2018 5:50,0,17.46569919
1104,1/23/2018 5:50,0,17.46569919
1105,1/23/2018 6:20,0,17.79109046
1106,1/23/2018 6:20,0,17.79109046
1107,1/23/2018 6:50,0,16.08031414
1108,1/23/2018 7:20,0,17.99800254
1109,1/23/2018 7:50,11.90517298,18.57786205
1110,1/23/2018 8:20,184.6320343,23.09410964
1111,1/23/2018 8:50,179.5956294,21.15081081
1112,1/23/2018 9:20,228.0674947,21.04172389
1113,1/23/2018 9:50,176.4985657,19.0798617
1114,1/23/2018 10:20,34.38003222,14.03789524
1115,1/23/2018 10:50,120.8818504,17.61948646
1116,1/23/2018 11:20,146.4081392,18.78542479
1117,1/23/2018 11:50,292.9537354,20.39992829
1118,1/23/2018 12:20,270.0209656,19.06066616
1119,1/23/2018 12:50,298.1667938,19.00268344
1120,1/23/2018 13:20,347.8976339,20.65196277
1121,1/23/2018 13:50,325.2096761,18.8874405
1122,1/23/2018 14:20,395.7417806,19.79660057
1123,1/23/2018 14:50,319.0083669,17.98353939
1124,1/23/2018 15:20,378.9393717,19.20486527
1125,1/23/2018 15:50,373.7265727,18.70931781
1126,1/23/2018 16:20,125.8147329,15.312886
1127,1/23/2018 16:50,370.9822998,18.03394316
1128,1/23/2018 17:20,316.6973674,17.57223573
1129,1/23/2018 17:50,217.9865316,15.88459768
1130,1/23/2018 18:20,332.8420258,17.54981924
1131,1/23/2018 18:50,421.2057393,18.30508786
1132,1/23/2018 19:20,593.1119792,20.25627246
1133,1/23/2018 19:50,739.3667603,22.01265615
1134,1/23/2018 20:20,774.3777466,22.72217873
1135,1/23/2018 20:50,581.5665894,19.89986639
1136,1/23/2018 21:20,730.7401733,20.93913575
1137,1/23/2018 21:50,582.4003092,18.77312483
1138,1/23/2018 22:20,583.2259928,18.87672771
1139,1/23/2018 22:50,746.3521118,20.25166664
1140,1/23/2018 23:20,759.7475789,20.44347026
1141,1/23/2018 23:50,778.5284627,20.25824933
1142,1/24/2018 0:20,945.5552165,21.07913295
